node_id,nodeLat,nodeLong,block_id,edgeLat,edgeLong,distance,time
7007,37.804588,-122.421862,326081,37.80627288,-122.4229969,284,97
7007,37.804588,-122.421862,326082,37.80639308,-122.4230547,284,97
7007,37.804588,-122.421862,363121,37.80554717,-122.4179204,494,114
7007,37.804588,-122.421862,363122,37.80575588,-122.4179054,480,111
7007,37.804588,-122.421862,363131,37.80635184,-122.4191068,499,120
7007,37.804588,-122.421862,363132,37.80660028,-122.4191531,520,124
7007,37.804588,-122.421862,472281,37.8071555,-122.4207383,412,121
7007,37.804588,-122.421862,502262,37.80570811,-122.4169221,599,151
7007,37.804588,-122.421862,502271,37.80661034,-122.417237,597,156
7007,37.804588,-122.421862,502282,37.80742708,-122.4172631,687,190
7007,37.804588,-122.421862,542301,37.80598019,-122.4221721,158,54
7007,37.804588,-122.421862,542302,37.8060169,-122.4220439,162,55
7007,37.804588,-122.421862,546271,37.8060858,-122.4188171,559,168
7007,37.804588,-122.421862,546272,37.80659525,-122.418788,510,126
7007,37.804588,-122.421862,546273,37.80663197,-122.4189288,516,127
7007,37.804588,-122.421862,546281,37.80733253,-122.4190696,595,155
7007,37.804588,-122.421862,546282,37.80707856,-122.4188845,564,146
7007,37.804588,-122.421862,562231,37.80542547,-122.4136431,756,141
7007,37.804588,-122.421862,562241,37.80607272,-122.4137558,782,149
7007,37.804588,-122.421862,562242,37.80603903,-122.413613,776,148
7007,37.804588,-122.421862,562252,37.80702625,-122.4138161,887,190
7007,37.804588,-122.421862,562261,37.80786914,-122.4141194,984,243
7007,37.804588,-122.421862,562262,37.8079652,-122.4140042,993,246
7007,37.804588,-122.421862,585012,37.80714896,-122.4095605,1213,237
7007,37.804588,-122.421862,585022,37.80694126,-122.4112306,1066,214
7007,37.804588,-122.421862,585031,37.80660179,-122.4128641,920,191
7007,37.804588,-122.421862,585032,37.80672601,-122.4129652,914,190
7007,37.804588,-122.421862,585041,37.80638202,-122.4145962,767,179
7007,37.804588,-122.421862,585042,37.80649517,-122.4147837,752,176
7007,37.804588,-122.421862,585051,37.80618035,-122.41621,623,148
7007,37.804588,-122.421862,585052,37.80630507,-122.4163066,617,146
7007,37.804588,-122.421862,585061,37.80598169,-122.4178118,494,130
7007,37.804588,-122.421862,585092,37.80545916,-122.4228314,176,66
7007,37.804588,-122.421862,612311,37.80590978,-122.4238599,320,74
7007,37.804588,-122.421862,612312,37.80577147,-122.4236748,302,70
7007,37.804588,-122.421862,616231,37.80621052,-122.4121047,915,176
7007,37.804588,-122.421862,616241,37.80721334,-122.4123079,1032,210
7007,37.804588,-122.421862,616242,37.80697697,-122.4121077,1003,203
7007,37.804588,-122.421862,664232,37.80733504,-122.4105069,1167,245
7007,37.804588,-122.421862,681251,37.80587457,-122.4154028,636,133
7007,37.804588,-122.421862,681252,37.80595605,-122.4152811,643,135
7007,37.804588,-122.421862,681261,37.80677077,-122.4155864,737,172
7007,37.804588,-122.421862,681262,37.80686431,-122.4154657,746,174
7007,37.804588,-122.421862,681271,37.8076901,-122.4157685,840,213
7007,37.804588,-122.421862,681272,37.80774593,-122.4156437,845,215
7007,37.804588,-122.421862,847001,37.80846158,-122.4133791,1265,309
7007,37.804588,-122.421862,847011,37.80825991,-122.415,972,264
7007,37.804588,-122.421862,847021,37.80806226,-122.4166063,829,251
7007,37.804588,-122.421862,847031,37.80784802,-122.418275,718,195
7007,37.804588,-122.421862,847032,37.80791541,-122.4185888,695,188
7007,37.804588,-122.421862,847041,37.80767803,-122.4196671,558,178
7007,37.804588,-122.421862,847042,37.80775397,-122.4197853,549,175
7007,37.804588,-122.421862,847052,37.80760209,-122.4211753,497,154
7008,37.808801,-122.421079,325031,37.80565077,-122.4127691,1075,282
7008,37.808801,-122.421079,325032,37.80579612,-122.4127962,1075,282
7008,37.808801,-122.421079,325041,37.8054486,-122.4143769,932,259
7008,37.808801,-122.421079,325042,37.80560853,-122.4142738,944,261
7008,37.808801,-122.421079,325052,37.80538171,-122.4161215,779,235
7008,37.808801,-122.421079,326022,37.80764233,-122.4131553,902,251
7008,37.808801,-122.421079,326032,37.8074316,-122.4147983,755,219
7008,37.808801,-122.421079,326042,37.80722541,-122.4164831,606,186
7008,37.808801,-122.421079,326052,37.8070172,-122.41811,460,146
7008,37.808801,-122.421079,326061,37.80664454,-122.4201217,280,102
7008,37.808801,-122.421079,326062,37.80684068,-122.4194976,337,117
7008,37.808801,-122.421079,326071,37.8064826,-122.4213478,311,109
7008,37.808801,-122.421079,326072,37.80659877,-122.4215404,326,112
7008,37.808801,-122.421079,326081,37.80627288,-122.4229969,459,151
7008,37.808801,-122.421079,326082,37.80639308,-122.4230547,459,151
7008,37.808801,-122.421079,363121,37.80554717,-122.4179204,532,162
7008,37.808801,-122.421079,363122,37.80575588,-122.4179054,518,159
7008,37.808801,-122.421079,363131,37.80635184,-122.4191068,395,127
7008,37.808801,-122.421079,363132,37.80660028,-122.4191531,374,123
7008,37.808801,-122.421079,472281,37.8071555,-122.4207383,186,63
7008,37.808801,-122.421079,502262,37.80570811,-122.4169221,691,221
7008,37.808801,-122.421079,502271,37.80661034,-122.417237,588,189
7008,37.808801,-122.421079,502282,37.80742708,-122.4172631,499,180
7008,37.808801,-122.421079,542301,37.80598019,-122.4221721,438,146
7008,37.808801,-122.421079,542302,37.8060169,-122.4220439,438,146
7008,37.808801,-122.421079,546271,37.8060858,-122.4188171,440,141
7008,37.808801,-122.421079,546272,37.80659525,-122.418788,422,142
7008,37.808801,-122.421079,546273,37.80663197,-122.4189288,416,140
7008,37.808801,-122.421079,546281,37.80733253,-122.4190696,337,115
7008,37.808801,-122.421079,546282,37.80707856,-122.4188845,368,123
7008,37.808801,-122.421079,562231,37.80542547,-122.4136431,1025,282
7008,37.808801,-122.421079,562241,37.80607272,-122.4137558,933,272
7008,37.808801,-122.421079,562242,37.80603903,-122.413613,939,274
7008,37.808801,-122.421079,562252,37.80702625,-122.4138161,881,260
7008,37.808801,-122.421079,562261,37.80786914,-122.4141194,867,272
7008,37.808801,-122.421079,562262,37.8079652,-122.4140042,876,275
7008,37.808801,-122.421079,585012,37.80714896,-122.4095605,1253,315
7008,37.808801,-122.421079,585022,37.80694126,-122.4112306,1107,291
7008,37.808801,-122.421079,585031,37.80660179,-122.4128641,959,266
7008,37.808801,-122.421079,585032,37.80672601,-122.4129652,953,265
7008,37.808801,-122.421079,585041,37.80638202,-122.4145962,805,229
7008,37.808801,-122.421079,585042,37.80649517,-122.4147837,791,227
7008,37.808801,-122.421079,585051,37.80618035,-122.41621,662,198
7008,37.808801,-122.421079,585052,37.80630507,-122.4163066,655,197
7008,37.808801,-122.421079,585061,37.80598169,-122.4178118,532,180
7008,37.808801,-122.421079,585092,37.80545916,-122.4228314,561,172
7008,37.808801,-122.421079,612311,37.80590978,-122.4238599,572,184
7008,37.808801,-122.421079,612312,37.80577147,-122.4236748,590,188
7008,37.808801,-122.421079,616231,37.80621052,-122.4121047,1142,318
7008,37.808801,-122.421079,616241,37.80721334,-122.4123079,1029,286
7008,37.808801,-122.421079,616242,37.80697697,-122.4121077,1057,293
7008,37.808801,-122.421079,664232,37.80733504,-122.4105069,1185,332
7008,37.808801,-122.421079,681251,37.80587457,-122.4154028,784,239
7008,37.808801,-122.421079,681252,37.80595605,-122.4152811,777,237
7008,37.808801,-122.421079,681261,37.80677077,-122.4155864,739,222
7008,37.808801,-122.421079,681262,37.80686431,-122.4154657,730,220
7008,37.808801,-122.421079,681271,37.8076901,-122.4157685,724,228
7008,37.808801,-122.421079,681272,37.80774593,-122.4156437,729,229
7008,37.808801,-122.421079,847001,37.80846158,-122.4133791,792,281
7008,37.808801,-122.421079,847011,37.80825991,-122.415,648,231
7008,37.808801,-122.421079,847021,37.80806226,-122.4166063,505,178
7008,37.808801,-122.421079,847031,37.80784802,-122.418275,353,120
7008,37.808801,-122.421079,847032,37.80791541,-122.4185888,330,114
7008,37.808801,-122.421079,847041,37.80767803,-122.4196671,232,85
7008,37.808801,-122.421079,847042,37.80775397,-122.4197853,223,83
7008,37.808801,-122.421079,847052,37.80760209,-122.4211753,171,58
7009,37.807614,-122.420768,325031,37.80565077,-122.4127691,939,235
7009,37.807614,-122.420768,325032,37.80579612,-122.4127962,940,235
7009,37.807614,-122.420768,325041,37.8054486,-122.4143769,796,211
7009,37.807614,-122.420768,325042,37.80560853,-122.4142738,808,213
7009,37.807614,-122.420768,325052,37.80538171,-122.4161215,644,187
7009,37.807614,-122.420768,326022,37.80764233,-122.4131553,766,204
7009,37.807614,-122.420768,326032,37.8074316,-122.4147983,620,171
7009,37.807614,-122.420768,326042,37.80722541,-122.4164831,470,138
7009,37.807614,-122.420768,326052,37.8070172,-122.41811,324,99
7009,37.807614,-122.420768,326061,37.80664454,-122.4201217,144,55
7009,37.807614,-122.420768,326062,37.80684068,-122.4194976,202,69
7009,37.807614,-122.420768,326071,37.8064826,-122.4213478,175,61
7009,37.807614,-122.420768,326072,37.80659877,-122.4215404,190,64
7009,37.807614,-122.420768,326081,37.80627288,-122.4229969,324,104
7009,37.807614,-122.420768,326082,37.80639308,-122.4230547,324,104
7009,37.807614,-122.420768,363121,37.80554717,-122.4179204,397,114
7009,37.807614,-122.420768,363122,37.80575588,-122.4179054,383,112
7009,37.807614,-122.420768,363131,37.80635184,-122.4191068,259,79
7009,37.807614,-122.420768,363132,37.80660028,-122.4191531,238,75
7009,37.807614,-122.420768,472281,37.8071555,-122.4207383,50,16
7009,37.807614,-122.420768,502262,37.80570811,-122.4169221,556,173
7009,37.807614,-122.420768,502271,37.80661034,-122.417237,452,141
7009,37.807614,-122.420768,502282,37.80742708,-122.4172631,364,133
7009,37.807614,-122.420768,542301,37.80598019,-122.4221721,302,98
7009,37.807614,-122.420768,542302,37.8060169,-122.4220439,302,98
7009,37.807614,-122.420768,546271,37.8060858,-122.4188171,304,93
7009,37.807614,-122.420768,546272,37.80659525,-122.418788,286,94
7009,37.807614,-122.420768,546273,37.80663197,-122.4189288,280,93
7009,37.807614,-122.420768,546281,37.80733253,-122.4190696,202,68
7009,37.807614,-122.420768,546282,37.80707856,-122.4188845,232,76
7009,37.807614,-122.420768,562231,37.80542547,-122.4136431,889,234
7009,37.807614,-122.420768,562241,37.80607272,-122.4137558,798,225
7009,37.807614,-122.420768,562242,37.80603903,-122.413613,803,226
7009,37.807614,-122.420768,562252,37.80702625,-122.4138161,745,212
7009,37.807614,-122.420768,562261,37.80786914,-122.4141194,731,224
7009,37.807614,-122.420768,562262,37.8079652,-122.4140042,641,233
7009,37.807614,-122.420768,585012,37.80714896,-122.4095605,1117,267
7009,37.807614,-122.420768,585022,37.80694126,-122.4112306,971,243
7009,37.807614,-122.420768,585031,37.80660179,-122.4128641,824,218
7009,37.807614,-122.420768,585032,37.80672601,-122.4129652,817,217
7009,37.807614,-122.420768,585041,37.80638202,-122.4145962,669,182
7009,37.807614,-122.420768,585042,37.80649517,-122.4147837,655,179
7009,37.807614,-122.420768,585051,37.80618035,-122.41621,526,150
7009,37.807614,-122.420768,585052,37.80630507,-122.4163066,520,149
7009,37.807614,-122.420768,585061,37.80598169,-122.4178118,397,132
7009,37.807614,-122.420768,585092,37.80545916,-122.4228314,426,124
7009,37.807614,-122.420768,612311,37.80590978,-122.4238599,436,136
7009,37.807614,-122.420768,612312,37.80577147,-122.4236748,454,140
7009,37.807614,-122.420768,616231,37.80621052,-122.4121047,1006,270
7009,37.807614,-122.420768,616241,37.80721334,-122.4123079,893,239
7009,37.807614,-122.420768,616242,37.80697697,-122.4121077,922,246
7009,37.807614,-122.420768,664232,37.80733504,-122.4105069,1050,284
7009,37.807614,-122.420768,681251,37.80587457,-122.4154028,649,191
7009,37.807614,-122.420768,681252,37.80595605,-122.4152811,642,189
7009,37.807614,-122.420768,681261,37.80677077,-122.4155864,603,174
7009,37.807614,-122.420768,681262,37.80686431,-122.4154657,594,172
7009,37.807614,-122.420768,681271,37.8076901,-122.4157685,503,188
7009,37.807614,-122.420768,681272,37.80774593,-122.4156437,498,186
7009,37.807614,-122.420768,847001,37.80846158,-122.4133791,656,234
7009,37.807614,-122.420768,847011,37.80825991,-122.415,512,184
7009,37.807614,-122.420768,847021,37.80806226,-122.4166063,369,130
7009,37.807614,-122.420768,847031,37.80784802,-122.418275,218,73
7009,37.807614,-122.420768,847032,37.80791541,-122.4185888,195,66
7009,37.807614,-122.420768,847041,37.80767803,-122.4196671,97,38
7009,37.807614,-122.420768,847042,37.80775397,-122.4197853,88,35
7009,37.807614,-122.420768,847052,37.80760209,-122.4211753,36,11
7010,37.806682,-122.42058,325031,37.80565077,-122.4127691,834,189
7010,37.806682,-122.42058,325032,37.80579612,-122.4127962,835,189
7010,37.806682,-122.42058,325041,37.8054486,-122.4143769,691,166
7010,37.806682,-122.42058,325042,37.80560853,-122.4142738,703,168
7010,37.806682,-122.42058,325052,37.80538171,-122.4161215,539,142
7010,37.806682,-122.42058,326022,37.80764233,-122.4131553,661,158
7010,37.806682,-122.42058,326032,37.8074316,-122.4147983,515,126
7010,37.806682,-122.42058,326042,37.80722541,-122.4164831,365,93
7010,37.806682,-122.42058,326052,37.8070172,-122.41811,219,53
7010,37.806682,-122.42058,326061,37.80664454,-122.4201217,39,9
7010,37.806682,-122.42058,326062,37.80684068,-122.4194976,97,24
7010,37.806682,-122.42058,326071,37.8064826,-122.4213478,70,18
7010,37.806682,-122.42058,326072,37.80659877,-122.4215404,85,21
7010,37.806682,-122.42058,326081,37.80627288,-122.4229969,219,61
7010,37.806682,-122.42058,326082,37.80639308,-122.4230547,219,61
7010,37.806682,-122.42058,363121,37.80554717,-122.4179204,292,69
7010,37.806682,-122.42058,363122,37.80575588,-122.4179054,278,66
7010,37.806682,-122.42058,363131,37.80635184,-122.4191068,154,34
7010,37.806682,-122.42058,363132,37.80660028,-122.4191531,133,30
7010,37.806682,-122.42058,472281,37.8071555,-122.4207383,55,16
7010,37.806682,-122.42058,502262,37.80570811,-122.4169221,450,128
7010,37.806682,-122.42058,502271,37.80661034,-122.417237,347,96
7010,37.806682,-122.42058,502282,37.80742708,-122.4172631,329,91
7010,37.806682,-122.42058,542301,37.80598019,-122.4221721,197,56
7010,37.806682,-122.42058,542302,37.8060169,-122.4220439,197,56
7010,37.806682,-122.42058,546271,37.8060858,-122.4188171,199,48
7010,37.806682,-122.42058,546272,37.80659525,-122.418788,181,57
7010,37.806682,-122.42058,546273,37.80663197,-122.4189288,175,55
7010,37.806682,-122.42058,546281,37.80733253,-122.4190696,197,55
7010,37.806682,-122.42058,546282,37.80707856,-122.4188845,167,46
7010,37.806682,-122.42058,562231,37.80542547,-122.4136431,784,189
7010,37.806682,-122.42058,562241,37.80607272,-122.4137558,693,179
7010,37.806682,-122.42058,562242,37.80603903,-122.413613,698,181
7010,37.806682,-122.42058,562252,37.80702625,-122.4138161,640,167
7010,37.806682,-122.42058,562261,37.80786914,-122.4141194,626,179
7010,37.806682,-122.42058,562262,37.8079652,-122.4140042,635,182
7010,37.806682,-122.42058,585012,37.80714896,-122.4095605,1012,222
7010,37.806682,-122.42058,585022,37.80694126,-122.4112306,866,198
7010,37.806682,-122.42058,585031,37.80660179,-122.4128641,719,173
7010,37.806682,-122.42058,585032,37.80672601,-122.4129652,712,172
7010,37.806682,-122.42058,585041,37.80638202,-122.4145962,564,136
7010,37.806682,-122.42058,585042,37.80649517,-122.4147837,550,134
7010,37.806682,-122.42058,585051,37.80618035,-122.41621,421,105
7010,37.806682,-122.42058,585052,37.80630507,-122.4163066,415,104
7010,37.806682,-122.42058,585061,37.80598169,-122.4178118,292,87
7010,37.806682,-122.42058,585092,37.80545916,-122.4228314,321,81
7010,37.806682,-122.42058,612311,37.80590978,-122.4238599,331,93
7010,37.806682,-122.42058,612312,37.80577147,-122.4236748,349,97
7010,37.806682,-122.42058,616231,37.80621052,-122.4121047,901,225
7010,37.806682,-122.42058,616241,37.80721334,-122.4123079,788,193
7010,37.806682,-122.42058,616242,37.80697697,-122.4121077,817,200
7010,37.806682,-122.42058,664232,37.80733504,-122.4105069,945,239
7010,37.806682,-122.42058,681251,37.80587457,-122.4154028,544,146
7010,37.806682,-122.42058,681252,37.80595605,-122.4152811,537,144
7010,37.806682,-122.42058,681261,37.80677077,-122.4155864,498,129
7010,37.806682,-122.42058,681262,37.80686431,-122.4154657,489,127
7010,37.806682,-122.42058,681271,37.8076901,-122.4157685,484,135
7010,37.806682,-122.42058,681272,37.80774593,-122.4156437,488,136
7010,37.806682,-122.42058,847001,37.80846158,-122.4133791,759,236
7010,37.806682,-122.42058,847011,37.80825991,-122.415,615,186
7010,37.806682,-122.42058,847021,37.80806226,-122.4166063,471,152
7010,37.806682,-122.42058,847031,37.80784802,-122.418275,320,94
7010,37.806682,-122.42058,847032,37.80791541,-122.4185888,297,88
7010,37.806682,-122.42058,847041,37.80767803,-122.4196671,202,73
7010,37.806682,-122.42058,847042,37.80775397,-122.4197853,193,70
7010,37.806682,-122.42058,847052,37.80760209,-122.4211753,141,48
7011,37.805762,-122.420408,325031,37.80565077,-122.4127691,764,171
7011,37.805762,-122.420408,325032,37.80579612,-122.4127962,764,171
7011,37.805762,-122.420408,325041,37.8054486,-122.4143769,621,147
7011,37.805762,-122.420408,325042,37.80560853,-122.4142738,633,149
7011,37.805762,-122.420408,325052,37.80538171,-122.4161215,468,123
7011,37.805762,-122.420408,326022,37.80764233,-122.4131553,765,191
7011,37.805762,-122.420408,326032,37.8074316,-122.4147983,619,158
7011,37.805762,-122.420408,326042,37.80722541,-122.4164831,469,135
7011,37.805762,-122.420408,326052,37.8070172,-122.41811,323,96
7011,37.805762,-122.420408,326061,37.80664454,-122.4201217,143,52
7011,37.805762,-122.420408,326062,37.80684068,-122.4194976,201,66
7011,37.805762,-122.420408,326071,37.8064826,-122.4213478,329,95
7011,37.805762,-122.420408,326072,37.80659877,-122.4215404,314,92
7011,37.805762,-122.420408,326081,37.80627288,-122.4229969,324,99
7011,37.805762,-122.420408,326082,37.80639308,-122.4230547,324,99
7011,37.805762,-122.420408,363121,37.80554717,-122.4179204,241,50
7011,37.805762,-122.420408,363122,37.80575588,-122.4179054,227,47
7011,37.805762,-122.420408,363131,37.80635184,-122.4191068,247,55
7011,37.805762,-122.420408,363132,37.80660028,-122.4191531,268,60
7011,37.805762,-122.420408,472281,37.8071555,-122.4207383,159,55
7011,37.805762,-122.420408,502262,37.80570811,-122.4169221,347,86
7011,37.805762,-122.420408,502271,37.80661034,-122.417237,344,92
7011,37.805762,-122.420408,502282,37.80742708,-122.4172631,435,126
7011,37.805762,-122.420408,542301,37.80598019,-122.4221721,198,55
7011,37.805762,-122.420408,542302,37.8060169,-122.4220439,202,56
7011,37.805762,-122.420408,546271,37.8060858,-122.4188171,303,90
7011,37.805762,-122.420408,546272,37.80659525,-122.418788,258,62
7011,37.805762,-122.420408,546273,37.80663197,-122.4189288,263,63
7011,37.805762,-122.420408,546281,37.80733253,-122.4190696,342,91
7011,37.805762,-122.420408,546282,37.80707856,-122.4188845,312,82
7011,37.805762,-122.420408,562231,37.80542547,-122.4136431,715,184
7011,37.805762,-122.420408,562241,37.80607272,-122.4137558,642,158
7011,37.805762,-122.420408,562242,37.80603903,-122.413613,648,159
7011,37.805762,-122.420408,562252,37.80702625,-122.4138161,635,156
7011,37.805762,-122.420408,562261,37.80786914,-122.4141194,732,209
7011,37.805762,-122.420408,562262,37.8079652,-122.4140042,741,213
7011,37.805762,-122.420408,585012,37.80714896,-122.4095605,962,200
7011,37.805762,-122.420408,585022,37.80694126,-122.4112306,816,176
7011,37.805762,-122.420408,585031,37.80660179,-122.4128641,668,151
7011,37.805762,-122.420408,585032,37.80672601,-122.4129652,662,150
7011,37.805762,-122.420408,585041,37.80638202,-122.4145962,514,115
7011,37.805762,-122.420408,585042,37.80649517,-122.4147837,500,112
7011,37.805762,-122.420408,585051,37.80618035,-122.41621,371,84
7011,37.805762,-122.420408,585052,37.80630507,-122.4163066,365,82
7011,37.805762,-122.420408,585061,37.80598169,-122.4178118,242,65
7011,37.805762,-122.420408,585092,37.80545916,-122.4228314,215,49
7011,37.805762,-122.420408,612311,37.80590978,-122.4238599,360,97
7011,37.805762,-122.420408,612312,37.80577147,-122.4236748,342,93
7011,37.805762,-122.420408,616231,37.80621052,-122.4121047,797,186
7011,37.805762,-122.420408,616241,37.80721334,-122.4123079,781,179
7011,37.805762,-122.420408,616242,37.80697697,-122.4121077,753,171
7011,37.805762,-122.420408,664232,37.80733504,-122.4105069,916,208
7011,37.805762,-122.420408,681251,37.80587457,-122.4154028,494,124
7011,37.805762,-122.420408,681252,37.80595605,-122.4152811,486,122
7011,37.805762,-122.420408,681261,37.80677077,-122.4155864,485,115
7011,37.805762,-122.420408,681262,37.80686431,-122.4154657,493,118
7011,37.805762,-122.420408,681271,37.8076901,-122.4157685,588,157
7011,37.805762,-122.420408,681272,37.80774593,-122.4156437,593,158
7011,37.805762,-122.420408,847001,37.80846158,-122.4133791,864,258
7011,37.805762,-122.420408,847011,37.80825991,-122.415,720,208
7011,37.805762,-122.420408,847021,37.80806226,-122.4166063,577,187
7011,37.805762,-122.420408,847031,37.80784802,-122.418275,427,147
7011,37.805762,-122.420408,847032,37.80791541,-122.4185888,404,140
7011,37.805762,-122.420408,847041,37.80767803,-122.4196671,306,112
7011,37.805762,-122.420408,847042,37.80775397,-122.4197853,297,109
7011,37.805762,-122.420408,847052,37.80760209,-122.4211753,245,88
7012,37.804821,-122.420194,325031,37.80565077,-122.4127691,659,118
7012,37.804821,-122.420194,325032,37.80579612,-122.4127962,659,118
7012,37.804821,-122.420194,325041,37.8054486,-122.4143769,516,95
7012,37.804821,-122.420194,325042,37.80560853,-122.4142738,528,97
7012,37.804821,-122.420194,325052,37.80538171,-122.4161215,363,71
7012,37.804821,-122.420194,326022,37.80764233,-122.4131553,871,209
7012,37.804821,-122.420194,326032,37.8074316,-122.4147983,724,191
7012,37.804821,-122.420194,326042,37.80722541,-122.4164831,574,176
7012,37.804821,-122.420194,326052,37.8070172,-122.41811,429,136
7012,37.804821,-122.420194,326061,37.80664454,-122.4201217,248,92
7012,37.804821,-122.420194,326062,37.80684068,-122.4194976,306,107
7012,37.804821,-122.420194,326071,37.8064826,-122.4213478,435,119
7012,37.804821,-122.420194,326072,37.80659877,-122.4215404,421,115
7012,37.804821,-122.420194,326081,37.80627288,-122.4229969,430,122
7012,37.804821,-122.420194,326082,37.80639308,-122.4230547,430,122
7012,37.804821,-122.420194,363121,37.80554717,-122.4179204,347,89
7012,37.804821,-122.420194,363122,37.80575588,-122.4179054,333,86
7012,37.804821,-122.420194,363131,37.80635184,-122.4191068,352,94
7012,37.804821,-122.420194,363132,37.80660028,-122.4191531,373,99
7012,37.804821,-122.420194,472281,37.8071555,-122.4207383,265,95
7012,37.804821,-122.420194,502262,37.80570811,-122.4169221,452,125
7012,37.804821,-122.420194,502271,37.80661034,-122.417237,450,131
7012,37.804821,-122.420194,502282,37.80742708,-122.4172631,540,165
7012,37.804821,-122.420194,542301,37.80598019,-122.4221721,304,79
7012,37.804821,-122.420194,542302,37.8060169,-122.4220439,308,80
7012,37.804821,-122.420194,546271,37.8060858,-122.4188171,409,131
7012,37.804821,-122.420194,546272,37.80659525,-122.418788,363,101
7012,37.804821,-122.420194,546273,37.80663197,-122.4189288,369,102
7012,37.804821,-122.420194,546281,37.80733253,-122.4190696,407,138
7012,37.804821,-122.420194,546282,37.80707856,-122.4188845,376,129
7012,37.804821,-122.420194,562231,37.80542547,-122.4136431,609,118
7012,37.804821,-122.420194,562241,37.80607272,-122.4137558,634,125
7012,37.804821,-122.420194,562242,37.80603903,-122.413613,628,124
7012,37.804821,-122.420194,562252,37.80702625,-122.4138161,740,166
7012,37.804821,-122.420194,562261,37.80786914,-122.4141194,836,219
7012,37.804821,-122.420194,562262,37.8079652,-122.4140042,845,223
7012,37.804821,-122.420194,585012,37.80714896,-122.4095605,1065,214
7012,37.804821,-122.420194,585022,37.80694126,-122.4112306,919,191
7012,37.804821,-122.420194,585031,37.80660179,-122.4128641,773,168
7012,37.804821,-122.420194,585032,37.80672601,-122.4129652,766,167
7012,37.804821,-122.420194,585041,37.80638202,-122.4145962,620,154
7012,37.804821,-122.420194,585042,37.80649517,-122.4147837,605,151
7012,37.804821,-122.420194,585051,37.80618035,-122.41621,476,123
7012,37.804821,-122.420194,585052,37.80630507,-122.4163066,470,121
7012,37.804821,-122.420194,585061,37.80598169,-122.4178118,347,104
7012,37.804821,-122.420194,585092,37.80545916,-122.4228314,322,91
7012,37.804821,-122.420194,612311,37.80590978,-122.4238599,466,96
7012,37.804821,-122.420194,612312,37.80577147,-122.4236748,448,92
7012,37.804821,-122.420194,616231,37.80621052,-122.4121047,767,152
7012,37.804821,-122.420194,616241,37.80721334,-122.4123079,884,187
7012,37.804821,-122.420194,616242,37.80697697,-122.4121077,856,180
7012,37.804821,-122.420194,664232,37.80733504,-122.4105069,1020,221
7012,37.804821,-122.420194,681251,37.80587457,-122.4154028,489,110
7012,37.804821,-122.420194,681252,37.80595605,-122.4152811,496,112
7012,37.804821,-122.420194,681261,37.80677077,-122.4155864,589,149
7012,37.804821,-122.420194,681262,37.80686431,-122.4154657,598,151
7012,37.804821,-122.420194,681271,37.8076901,-122.4157685,693,190
7012,37.804821,-122.420194,681272,37.80774593,-122.4156437,697,191
7012,37.804821,-122.420194,847001,37.80846158,-122.4133791,1117,285
7012,37.804821,-122.420194,847011,37.80825991,-122.415,824,241
7012,37.804821,-122.420194,847021,37.80806226,-122.4166063,684,244
7012,37.804821,-122.420194,847031,37.80784802,-122.418275,532,187
7012,37.804821,-122.420194,847032,37.80791541,-122.4185888,509,181
7012,37.804821,-122.420194,847041,37.80767803,-122.4196671,411,152
7012,37.804821,-122.420194,847042,37.80775397,-122.4197853,402,150
7012,37.804821,-122.420194,847052,37.80760209,-122.4211753,350,128
7013,37.808322,-122.419212,325031,37.80565077,-122.4127691,886,296
7013,37.808322,-122.419212,325032,37.80579612,-122.4127962,886,296
7013,37.808322,-122.419212,325041,37.8054486,-122.4143769,743,272
7013,37.808322,-122.419212,325042,37.80560853,-122.4142738,755,274
7013,37.808322,-122.419212,325052,37.80538171,-122.4161215,590,249
7013,37.808322,-122.419212,326022,37.80764233,-122.4131553,676,202
7013,37.808322,-122.419212,326032,37.8074316,-122.4147983,530,169
7013,37.808322,-122.419212,326042,37.80722541,-122.4164831,380,137
7013,37.808322,-122.419212,326052,37.8070172,-122.41811,233,140
7013,37.808322,-122.419212,326061,37.80664454,-122.4201217,349,123
7013,37.808322,-122.419212,326062,37.80684068,-122.4194976,211,137
7013,37.808322,-122.419212,326071,37.8064826,-122.4213478,380,129
7013,37.808322,-122.419212,326072,37.80659877,-122.4215404,395,132
7013,37.808322,-122.419212,326081,37.80627288,-122.4229969,529,172
7013,37.808322,-122.419212,326082,37.80639308,-122.4230547,529,172
7013,37.808322,-122.419212,363121,37.80554717,-122.4179204,343,176
7013,37.808322,-122.419212,363122,37.80575588,-122.4179054,329,174
7013,37.808322,-122.419212,363131,37.80635184,-122.4191068,256,154
7013,37.808322,-122.419212,363132,37.80660028,-122.4191531,277,159
7013,37.808322,-122.419212,472281,37.8071555,-122.4207383,255,84
7013,37.808322,-122.419212,502262,37.80570811,-122.4169221,466,166
7013,37.808322,-122.419212,502271,37.80661034,-122.417237,363,135
7013,37.808322,-122.419212,502282,37.80742708,-122.4172631,272,103
7013,37.808322,-122.419212,542301,37.80598019,-122.4221721,507,166
7013,37.808322,-122.419212,542302,37.8060169,-122.4220439,507,166
7013,37.808322,-122.419212,546271,37.8060858,-122.4188171,251,154
7013,37.808322,-122.419212,546272,37.80659525,-122.418788,195,134
7013,37.808322,-122.419212,546273,37.80663197,-122.4189288,189,133
